 basin_id E0 E1 E2 E3
468 11180960 0.023047954 0.9054146 0.9610877 0.8538668
469 11224500 0.09728572 0.24161583 0.9591534 0.930219
470 11230500 0.861374 0.73267347 0.5918122 0.90042484
471 11237500 0.9192612 0.98059547 0.918174 0.93301237
472 11253310 0.105145074 0.24371704 0.9508483 0.92785025
473 11264500 0.88662666 0.84320796 0.6928475 0.90042925
474 11266500 0.8877517 0.85263324 0.7289899 0.90022093
475 11274500 0.04523306 0.45077166 0.9602017 0.9180182
476 11274630 0.08610835 0.29731306 0.94562805 0.898699
477 11284400 0.029053776 0.27785182 0.92030543 0.9150411
478 11381500 0.18244687 0.22108221 0.24298176 0.92905134
479 11383500 0.32367456 0.23379858 0.5940767 0.86909056
480 11451100 0.15581648 0.6254321 0.7376759 0.5673687
481 11468500 0.18090776 0.62837124 0.78679013 0.59839445
482 11473900 0.40005806 0.59896773 0.83062434 0.6691972
483 11475560 0.24633996 0.7686904 0.6374559 0.26508072
484 11476600 0.18462498 0.8028736 0.790777 0.34862247
485 11478500 0.20424677 0.92590237 0.7848086 0.58889365
486 11480390 0.2949581 0.69820505 0.8579158 0.6101288
487 11481200 0.113754995 0.91625655 0.8016895 0.7628805
488 11482500 0.34479925 0.8852219 0.8079932 0.48914808
489 11522500 0.60781604 0.6657204 0.452293 0.927111
490 11523200 0.6978741 0.9414662 0.36493713 0.953845
491 11528700 0.42065686 0.44862983 0.7612929 0.65677947
492 11532500 0.072962485 0.9183083 0.3080766 0.8199586
493 12010000 0.08167536 0.9375073 0.30669144 0.73579264
494 12013500 0.3342137 0.9003849 0.7877045 0.47326964
495 12020000 0.3238577 0.9804869 0.79650813 0.89781576
496 12025700 0.26918998 0.80722 0.44969746 0.64478445
497 12035000 0.22777966 0.69098526 0.27302366 0.44697616
498 12040500 0.010075318 0.9632285 0.059809495 0.9813044
499 12041200 0.105293185 0.8536022 0.04830726 0.9858883
500 12048000 0.5421601 0.43249512 0.424679 0.774791
501 12054000 0.34473717 0.79834026 0.22803582 0.9026778
502 12056500 0.2254281 0.9900351 0.08226933 0.93448883
503 12073500 0.44109413 0.3207685 0.5846225 0.66065276
504 12082500 0.36214405 0.3840299 0.21200086 0.9329494
505 12092000 0.3458465 0.22641882 0.098846 0.9835774
506 12114500 0.68366265 0.8954326 0.60314137 0.7926603
507 12115000 0.66118526 0.88371944 0.5893331 0.8134324
508 12115500 0.2852097 0.9503759 0.31419608 0.93901587
509 12117000 0.2736202 0.3802221 0.21912318 0.5564028
510 12145500 0.1735777 0.8147003 0.6516185 0.77055836
511 12147500 0.072668545 0.75412714 0.09674537 0.96505487
512 12147600 1.575664e-06 0.9999913 0.007267266 0.9999924
513 12167000 0.12664305 0.77883416 0.18294832 0.9337408
514 12175500 0.84030133 0.82185024 0.061322212 0.9969873
515 12178100 0.2742374 0.9058064 0.061425254 0.9953851
516 12186000 0.27499932 0.9511181 0.06914766 0.9881223
517 12189500 0.35420087 0.66425836 0.14074326 0.96693504
518 12358500 0.9066419 0.91127104 0.5826835 0.8693758
519 12390700 0.8254053 0.5416527 0.834672 0.8202511
520 12411000 0.65529025 0.8999502 0.7794468 0.6677163
521 12414500 0.8119367 0.81357694 0.68377256 0.8308857
522 12447390 0.88779557 0.9228952 0.8555534 0.58787876
523 12451000 0.89618903 0.94111997 0.40456367 0.9477045
524 12488500 0.901947 0.6872489 0.7700313 0.85506564
525 13011500 0.89736426 0.9318409 0.7510551 0.79067886
526 13011900 0.9474339 0.7745139 0.72775996 0.9473651
527 13018300 0.9577763 0.4080202 0.81544745 0.9507514
528 13023000 0.90945584 0.3873908 0.6349868 0.8584561
529 13083000 0.71522987 0.14194565 0.90626615 0.8620235
530 13161500 0.7877507 0.52824134 0.92076254 0.5653413
531 13235000 0.78239787 0.48499453 0.5471714 0.81689143
532 13240000 0.8178497 0.9818424 0.52038807 0.720408
533 13313000 0.8443976 0.54188544 0.86430293 0.6320819
534 13331500 0.8989617 0.79364395 0.5847887 0.9224174
535 13337000 0.8896141 0.8626085 0.6595944 0.88051283
536 13338500 0.7992729 0.5362936 0.7286047 0.7821654
537 13340000 0.85835356 0.73433906 0.63546014 0.9005099
538 13340600 0.84598 0.7807682 0.6016082 0.8380387
539 14020000 0.5711363 0.7553618 0.6947407 0.5750371
540 14137000 0.35731742 0.5093385 0.35700572 0.63980925
541 14138800 0.074691586 0.9453769 0.37405065 0.8800761
542 14138870 0.3080408 0.52894115 0.5410849 0.80067384
543 14138900 0.12869783 0.77935994 0.23922718 0.7724562
544 14139800 0.23492675 0.6437349 0.34632462 0.71512455
545 14141500 0.30609527 0.6023952 0.46726066 0.7356776
546 14154500 0.33331376 0.90163004 0.71677154 0.82438135
547 14158500 0.4435444 0.44471654 0.29219896 0.6010942
548 14158790 0.39903462 0.9645515 0.53634757 0.7072167
549 14166500 0.48706615 0.6875809 0.84199 0.51669174
550 14182500 0.17290176 0.88672954 0.41842026 0.80479217
551 14185000 0.32330397 0.86701393 0.5469862 0.7916286
552 14185900 0.11626645 0.9558756 0.3620859 0.81260157
553 14222500 0.33309436 0.6825004 0.55399305 0.6569038
554 14236200 0.19968028 0.82633805 0.361304 0.71852076
555 14301000 0.45508602 0.84389335 0.8513369 0.32064945
556 14305500 0.14930706 0.8439516 0.3642771 0.5789246
557 14306500 0.42704555 0.7168098 0.76485014 0.4572325
558 14309500 0.29150048 0.8172322 0.9262903 0.69616497
559 14316700 0.24594285 0.8970346 0.64346546 0.83051026
560 14325000 0.27972427 0.8828725 0.831547 0.6949754
561 14400000 0.011595252 0.98320055 0.075175345 0.8759222
