 basin_id q_mean runoff_ratio slope_fdc baseflow_index stream_elas q5 q95 high_q_freq high_q_dur low_q_freq low_q_dur zero_q_freq hfd_mean
168 03049800 0.11074807 0.2589047 0.70345485 0.47475845 0.40166458 0.017617192 0.11877824 0.09085648 0.020073593 0.33001682 0.038295466 0.0 0.29793936
169 03069500 0.2523401 0.43947634 0.71967006 0.53130126 0.32189158 0.055421896 0.25915673 0.037326388 0.016591765 0.22477579 0.050278794 0.0 0.30165997
170 03070500 0.20936723 0.40130588 0.8019535 0.51887095 0.3181101 0.02925093 0.22591117 0.056134257 0.015878519 0.29582402 0.0591648 0.0 0.24813962
171 03076600 0.18326242 0.35550243 0.7203282 0.5571582 0.30854863 0.042922784 0.20038833 0.057581015 0.021078276 0.26905832 0.05612259 0.0 0.28277043
172 03078000 0.19599982 0.39615184 0.7826966 0.55994636 0.3618744 0.03248947 0.20666872 0.049479168 0.016949302 0.28110987 0.057925668 0.0 0.26960498
173 03140000 0.09744758 0.23659274 0.7387643 0.49147418 0.50668377 0.009063815 0.10493271 0.09201389 0.019745132 0.33898544 0.053112924 0.0 0.3065255
174 03144000 0.1134624 0.26820382 0.6737828 0.47607633 0.42067853 0.022765387 0.12585714 0.10040509 0.02094395 0.3323991 0.06933478 0.0 0.35403544
175 03164000 0.15912269 0.30115405 0.55297256 0.77673817 0.3915146 0.1838978 0.11745056 0.009548611 0.014855418 0.0077073993 0.032756444 0.0 0.35174584
176 03165000 0.17290379 0.33364162 0.4333904 0.7874195 0.3440882 0.21761084 0.11609788 0.016782409 0.012788338 0.0019618834 0.033352017 0.0 0.33800805
177 03170000 0.11046107 0.23501307 0.5773074 0.7901374 0.25928065 0.11426945 0.07756951 0.01099537 0.012829679 0.01919843 0.028380288 0.0 0.36004576
178 03173000 0.10443063 0.2443622 0.7369193 0.6067116 0.51587033 0.05349124 0.10440801 0.056134257 0.021387393 0.24201234 0.0776266 0.0 0.33113906
179 03180500 0.20794588 0.38979426 0.7800972 0.5298793 0.33601752 0.02900515 0.21972834 0.049189813 0.019749139 0.27536437 0.053195387 0.0 0.28906697
180 03182500 0.17221032 0.34354684 0.7647761 0.5055292 0.29008988 0.028235681 0.18872327 0.072916664 0.019447092 0.31067824 0.06949382 0.0 0.2790498
181 03186500 0.26107457 0.4470957 0.75729376 0.51481134 0.2572818 0.029134152 0.2728959 0.04398148 0.015066044 0.25938904 0.056173418 0.0 0.2650258
182 03213700 0.11647007 0.23684037 0.740504 0.62904316 0.3652453 0.049508814 0.11218611 0.04195602 0.02061278 0.21118274 0.06587351 0.0 0.3626216
183 03237280 0.116157725 0.23260862 0.8160957 0.39707732 0.4629655 0.0 0.13255517 0.21961805 0.028671997 0.4876682 0.09420863 0.07302893 0.30423582
184 03237500 0.1223829 0.26841894 0.54225296 0.3350616 0.3267353 0.0025142368 0.1594319 0.20717591 0.023584211 0.46076232 0.07286474 0.0 0.26531193
185 03238500 0.13108645 0.285317 0.35661486 0.22661228 0.2936026 0.00042948002 0.19694033 0.2517361 0.02379602 0.5469451 0.06282477 0.044100963 0.30509448
186 03241500 0.10700209 0.24652216 0.65091467 0.51347613 0.46975031 0.024793616 0.11823925 0.07725695 0.022361644 0.29162 0.09353848 0.0 0.35403544
187 03280700 0.13687281 0.24232438 0.6771685 0.46034986 0.39378816 0.017217116 0.14434403 0.1009838 0.023864402 0.3668722 0.050705913 0.0 0.30108753
188 03281500 0.14625359 0.27214888 0.68271536 0.45771933 0.37606367 0.0071351635 0.16356222 0.10908565 0.024988255 0.35440022 0.07046554 0.0015598412 0.2615913
189 03285000 0.145477 0.29143763 0.6258097 0.37338734 0.331827 0.0028218536 0.17299122 0.15219906 0.023195399 0.4204036 0.06742322 0.0 0.23268457
190 03291780 0.15552118 0.30384773 0.4981296 0.29012346 0.2974478 0.0 0.21105751 0.19415508 0.020249844 0.46889016 0.064025156 0.0757232 0.30452204
191 03340800 0.11022409 0.25012755 0.5497919 0.43498507 0.39363995 0.008462937 0.11868193 0.113715276 0.022705607 0.36098656 0.1095852 0.0 0.31711504
192 03346000 0.102510214 0.23127921 0.3727148 0.25542682 0.41958043 0.0016099374 0.15479438 0.2410301 0.03248983 0.5236828 0.08056657 0.0 0.3511734
193 03357350 0.12153478 0.26707834 0.56414855 0.3594609 0.31881443 0.0 0.12898685 0.14265046 0.022569248 0.42614913 0.084238775 0.10933069 0.30938753
194 03364500 0.123837486 0.26161474 0.561702 0.38993016 0.35512462 0.00068087096 0.14257658 0.12442129 0.021021241 0.37345853 0.09134957 0.038428817 0.32312533
195 03366500 0.13990189 0.27374682 0.48871526 0.3173961 0.32712704 0.003072645 0.18999489 0.18402778 0.022677578 0.45221415 0.06570632 0.0 0.31167716
196 03368000 0.14585775 0.29427302 0.34541678 0.22671662 0.16869333 0.0 0.1862891 0.23177083 0.022419576 0.5461043 0.061279025 0.06593874 0.31482542
197 03384450 0.13719395 0.2644258 0.46289584 0.29715145 0.51389825 0.00018157528 0.1716027 0.25318286 0.031199498 0.533352 0.10858663 0.043391943 0.25014308
198 03439000 0.32617888 0.41580534 0.47275144 0.811383 0.29256666 0.36139855 0.22629382 0.0078125 0.013259382 0.006025785 0.029268097 0.0 0.31997707
199 03455500 0.3403787 0.41593704 0.5301572 0.7039075 0.3150397 0.24894607 0.27174488 0.020543981 0.0134575395 0.060397983 0.036670204 0.0 0.2927876
200 03456500 0.2678821 0.39663106 0.5565164 0.71560997 0.38283217 0.18147458 0.2120792 0.019097222 0.015501305 0.074691705 0.04163144 0.0 0.31053236
201 03460000 0.22487006 0.35630542 0.51410735 0.7728645 0.3132191 0.21446167 0.1652701 0.010416666 0.014959303 0.034192827 0.03750181 0.0 0.32341155
202 03463300 0.3155238 0.49049965 0.5189886 0.66227275 0.38270926 0.1889032 0.25078955 0.022569444 0.013814875 0.0973935 0.047305413 0.0 0.36691466
203 03471500 0.13587366 0.28181136 0.65811205 0.7088233 0.30361494 0.117103495 0.111758426 0.020833332 0.017286304 0.015695067 0.031390134 0.0 0.35346308
204 03473000 0.14964041 0.30309618 0.66003245 0.705444 0.3243378 0.115700714 0.12345531 0.01707176 0.017227905 0.06179933 0.033889953 0.0 0.33714938
205 03479000 0.18700477 0.3333772 0.5344358 0.6652223 0.3343546 0.13703538 0.14556713 0.023148147 0.015714822 0.06516256 0.03819874 0.0 0.315684
206 03488000 0.12666637 0.2737945 0.7116201 0.59459686 0.36032552 0.055837043 0.12245696 0.04542824 0.018846875 0.2211323 0.071604736 0.0 0.3053806
207 03498500 0.18584722 0.30370864 0.6116268 0.6440658 0.31931797 0.10280948 0.15671441 0.028645832 0.01697762 0.124299325 0.046441507 0.0 0.28849453
208 03500000 0.25790644 0.3515681 0.5322426 0.82301575 0.36749756 0.2458471 0.18311614 0.004050926 0.013750469 0.022141257 0.03273055 0.0 0.3191185
209 03500240 0.23847155 0.33510754 0.5541607 0.793543 0.35785386 0.214429 0.17861213 0.008391204 0.0142415585 0.031109868 0.050368354 0.0 0.30795652
210 03504000 0.3797762 0.48084706 0.5573839 0.8107022 0.36494726 0.35250804 0.26352257 0.0034722222 0.011786117 0.02746637 0.038910687 0.0 0.3008014
211 03574500 0.20249592 0.3342214 0.67373455 0.43314844 0.41613775 0.014877214 0.2517215 0.14322916 0.030214408 0.40947312 0.0898199 0.0 0.15426444
212 03592718 0.15498461 0.25618663 0.52988523 0.49390528 0.29545057 0.061749283 0.15266709 0.0697338 0.016479429 0.22351459 0.04720184 0.0 0.21293645
213 03604000 0.17415982 0.28316152 0.46085984 0.63712543 0.3032443 0.15961914 0.13818444 0.038194444 0.019271893 0.019338567 0.034605853 0.0 0.26960498
214 04015330 0.09936677 0.31476086 0.39692095 0.37530807 0.3723299 0.013940992 0.14902776 0.22309028 0.048999045 0.4304933 0.0988971 0.011202496 0.50915855
215 04024430 0.08245173 0.26168898 0.5183478 0.5204869 0.28176326 0.04252963 0.0992161 0.12297454 0.04027785 0.23346414 0.08535247 0.0 0.5217515
216 04027000 0.08728998 0.25513595 0.39602122 0.5705366 0.31531206 0.06353066 0.09494213 0.08130787 0.0433701 0.07062781 0.053363226 0.0 0.4730967
217 04040500 0.11024885 0.32052207 0.49463966 0.5651017 0.401524 0.04325707 0.13385323 0.097511575 0.066198684 0.16073431 0.06664593 0.0 0.4937035
218 04043050 0.12844856 0.4404682 0.27932364 0.6142125 0.15100934 0.118510924 0.1395007 0.0787037 0.049807996 0.022141257 0.035847746 0.0 0.47853458
219 04045500 0.11114914 0.3073265 0.5100721 0.7208149 0.21962689 0.11887771 0.109368786 0.011574074 0.086431526 0.00896861 0.050822124 0.0 0.45020032
220 04056500 0.113310665 0.3355376 0.42072225 0.80421257 0.24143337 0.15788558 0.092925996 0.0034722222 0.06482364 0.0 0.0 0.0 0.43817976
221 04057510 0.08973825 0.26989886 0.5238596 0.7315495 0.2912375 0.10268828 0.081966974 0.011863425 0.040269233 0.00056053814 0.019058296 0.0 0.44762447
222 04057800 0.10882228 0.3098562 0.50837183 0.6202677 0.249377 0.07575413 0.121313445 0.074363425 0.05553225 0.08422086 0.042110424 0.0 0.5040069
223 04059500 0.06764956 0.21941404 0.5383585 0.59126395 0.35904008 0.028963402 0.08180633 0.097511575 0.095813885 0.1903027 0.11982021 0.0 0.49999997
224 04063700 0.06805573 0.20929682 0.46887854 0.70039696 0.31294194 0.069567464 0.06701916 0.0234375 0.06250851 0.008828476 0.020011209 0.0 0.5452204
225 04074950 0.08474068 0.25308132 0.38199735 0.8814995 0.1720168 0.15733953 0.056999218 0.0 0.0 0.0 0.0 0.0 0.49313104
226 04105700 0.110322006 0.27902153 0.36690554 0.9172071 0.08906388 0.22640052 0.05882497 0.0 0.0 0.0 0.0 0.0 0.34716654
227 04122200 0.10839601 0.29108584 0.359963 0.9335829 0.12287124 0.23387673 0.063598305 0.0 0.0 0.0 0.0 0.0 0.35746995
228 04122500 0.11156559 0.3025442 0.3402631 0.946086 0.11276242 0.24635836 0.063892014 0.0 0.0 0.0 0.0 0.0 0.3706354
229 04124000 0.11906039 0.34137043 0.19661723 1.0 0.15271996 0.33951092 0.057235964 0.0 0.0 0.0 0.0 0.0 0.40354896
230 04127918 0.09098666 0.24553931 0.48908785 0.66567284 0.31736436 0.103047095 0.092114195 0.044270832 0.033734754 0.0 0.0 0.0 0.43531772
231 04127997 0.11053687 0.3105752 0.1814058 0.9944641 0.25633916 0.31272554 0.052089006 0.0 0.0 0.0 0.0 0.0 0.3961076
232 04161580 0.06563535 0.18708277 0.6562186 0.69214106 0.094257094 0.04078992 0.057393998 0.008391204 0.026109524 0.10650224 0.033528484 0.0 0.3480252
233 04185000 0.09347277 0.2557516 0.6256735 0.47983393 0.32281289 0.017068246 0.11765666 0.1423611 0.05595304 0.3206278 0.08791407 0.0 0.28878075
234 04196800 0.09344217 0.24728613 0.47242168 0.2939808 0.5123877 0.0014634337 0.14289881 0.28848377 0.042914454 0.5060258 0.08689331 0.0 0.30452204
235 04197100 0.095453225 0.24486732 0.43632287 0.30424687 0.29755816 0.0028588015 0.14578567 0.2560764 0.036081083 0.4690303 0.07894569 0.0 0.26817396
236 04213000 0.16881984 0.3673372 0.65228623 0.41655028 0.27640074 0.018170808 0.2195581 0.1333912 0.022234894 0.36112672 0.07138551 0.0 0.18460217
237 04216418 0.15214695 0.34195995 0.6645646 0.5479166 0.26956534 0.051352523 0.1600777 0.06336805 0.017145384 0.23878923 0.042730704 0.0 0.25329137
238 04221000 0.13489777 0.30088657 0.7238494 0.5611324 0.30219308 0.03627866 0.13825059 0.053819444 0.020716835 0.2508408 0.065103725 0.0 0.27790502
239 04224775 0.11618204 0.28233063 0.68013203 0.5674493 0.09585367 0.043518074 0.11608696 0.065104164 0.020600734 0.22183298 0.052377224 0.0 0.2939324
240 04233000 0.120543905 0.2975384 0.6615813 0.62141395 0.25773782 0.05159889 0.10877562 0.035011575 0.019224659 0.17867152 0.04104616 0.0 0.3091013
241 04256000 0.23371015 0.4555578 0.5350163 0.6027452 0.27581286 0.16059434 0.23070455 0.030960647 0.018349549 0.07665359 0.036707353 0.0 0.33085293
242 04296000 0.18935314 0.3713253 0.5771883 0.5861859 0.3050507 0.120193355 0.19822624 0.035879627 0.029770859 0.08660314 0.04206438 0.0 0.3912421
243 05056000 0.0055833845 0.03006825 0.47912994 0.50687164 0.4104471 0.00041502216 0.007129695 0.23668982 0.1667476 0.5005606 0.22692078 0.0 0.59845454
244 05057000 0.0070386375 0.036545496 0.52229214 0.5648118 0.41527206 0.001144317 0.009216414 0.1707176 0.18212357 0.40190583 0.17746492 0.00042541124 0.5933028
245 05057200 0.0060445494 0.028881142 0.3166701 0.43968856 0.53045577 0.0002499269 0.0075788354 0.2511574 0.18387882 0.5615191 0.2145129 0.022404991 0.54321694
246 05120500 0.0037025572 0.019563127 0.2870955 0.5215623 0.6673807 0.0 0.0063051633 0.3310185 0.28743505 0.5913677 0.23936312 0.05714691 0.6041786
247 05123400 0.005081131 0.026154637 0.20669599 0.4875074 0.88700205 0.0 0.010121366 0.9105903 1.0 0.69240475 0.44418415 0.49319342 0.68832284
248 05129115 0.06540115 0.23496155 0.6605969 0.7910763 0.41197017 0.030812168 0.060666427 0.0017361111 0.03241182 0.09220853 0.14928998 0.0 0.5955925
249 05131500 0.059150364 0.20984474 0.656469 0.5776931 0.2574986 0.019379748 0.07192264 0.11255787 0.077828385 0.28741595 0.19943145 0.0 0.5924442
250 05291000 0.022062957 0.08948801 0.3119303 0.46348047 0.5517168 0.003180655 0.026783356 0.1898148 0.09449847 0.42881167 0.15346943 0.0 0.55180305
251 05362000 0.08487911 0.25495538 0.45224178 0.46680647 0.27509758 0.03073299 0.10670674 0.1467014 0.058272317 0.28096974 0.07895017 0.0 0.5077275
252 05393500 0.1012965 0.30074215 0.4372979 0.45756522 0.3454099 0.033868764 0.12934603 0.15133101 0.049134444 0.2767657 0.07650434 0.0 0.5194619
253 05399500 0.07050738 0.2186944 0.26980886 0.29065207 0.4802381 0.0071778316 0.09340136 0.2589699 0.054323185 0.5574552 0.10471534 0.0 0.49227247
254 05408000 0.06907266 0.19634141 0.262197 0.8647819 0.14860189 0.14636286 0.041140303 0.008969907 0.013955089 0.0 0.0 0.0 0.4982828
255 05412500 0.08559425 0.22518824 0.48100713 0.6773161 0.3923013 0.060145065 0.08510318 0.049189813 0.038263958 0.07301009 0.05281581 0.0 0.58500284
256 05413500 0.07053062 0.18785627 0.33532268 0.8707254 0.21275218 0.11172691 0.048769847 0.009837963 0.0153055815 0.0 0.0 0.0 0.4925587
257 05414000 0.07497984 0.19562915 0.39054736 0.8402561 0.34080434 0.10611937 0.054749437 0.015046296 0.021607881 0.0025224215 0.021440582 0.0 0.51001716
258 05444000 0.08484474 0.21370018 0.4487499 0.7532216 0.36500123 0.07506269 0.063094154 0.025752313 0.016297469 0.03279148 0.041292977 0.0 0.4948483
259 05454000 0.078832254 0.20275748 0.6031039 0.50134486 0.4617276 0.002006118 0.07997748 0.09866898 0.025407888 0.35678253 0.09052691 0.013329552 0.5526617
260 05458000 0.075215876 0.20707498 0.5318888 0.5556728 0.30560866 0.031173274 0.078978874 0.09346064 0.039209805 0.21945068 0.067830205 0.0 0.63737833
261 05466500 0.08446669 0.21872362 0.6456602 0.58745795 0.3918405 0.02015095 0.09815914 0.09548611 0.034953926 0.2857343 0.10015429 0.0 0.5077275
262 05487980 0.07251168 0.19067885 0.34262028 0.2739721 0.3760457 0.0028573943 0.09582274 0.25983796 0.04093645 0.5714686 0.09964068 0.0 0.6702919
263 05489000 0.07037045 0.185322 0.37069097 0.28788406 0.45082214 0.003032751 0.084327675 0.23842593 0.03853873 0.5588565 0.097943924 0.0 0.6164854
264 05495000 0.07621573 0.19722123 0.33458257 0.26735416 0.4883493 0.002454681 0.11659186 0.2789352 0.04233739 0.5664238 0.09084155 0.0 0.57469946
265 05495500 0.07590592 0.19473523 0.29254496 0.21677011 0.53868526 0.0008467485 0.10444596 0.28269675 0.03530251 0.5976738 0.081939146 0.0 0.50457925
266 05501000 0.076929055 0.19258787 0.33048806 0.25777453 0.37226906 0.0028425604 0.10215803 0.23697917 0.03781379 0.5483464 0.10132488 0.0 0.5062965
267 05503800 0.078604676 0.1883078 0.16828358 0.12595081 0.43390945 0.0 0.10798131 0.38136575 0.046687193 0.72603697 0.08512157 0.11443562 0.5145964
268 05507600 0.07266707 0.1754727 0.13836181 0.1099932 0.50336254 0.0 0.08198368 0.35937497 0.042598393 0.7485987 0.081840366 0.089336365 0.51860327
269 05508805 0.07051827 0.17312424 0.31318182 0.22354992 0.4018821 0.0008464119 0.083261 0.2326389 0.032902908 0.58239913 0.094744354 0.0059557576 0.4937035
270 05514500 0.07850251 0.18790923 0.29992267 0.22712122 0.5021935 0.0016009264 0.10278737 0.27748844 0.03585114 0.5863229 0.088995434 0.0 0.476245
271 05525500 0.100389495 0.24956219 0.5849479 0.42628562 0.3744729 0.00870692 0.12741233 0.13570602 0.03725771 0.35972536 0.10635357 0.0 0.3912421
272 05556500 0.08794716 0.22344066 0.707057 0.5398585 0.49141747 0.0073907925 0.093233116 0.073495366 0.026135245 0.3332399 0.11802247 0.0 0.48969665
273 05584500 0.075646475 0.19281608 0.5557996 0.41765177 0.48762247 0.0048194975 0.09749916 0.16956018 0.03956943 0.41437784 0.109215856 0.0 0.4937035
274 05585000 0.072380975 0.18465546 0.5063364 0.4124495 0.50591207 0.007218173 0.11140329 0.20862268 0.050255746 0.41591927 0.10322084 0.0 0.5094448
275 05591550 0.09167192 0.22348148 0.60517806 0.39687428 0.42428806 0.0 0.11509224 0.15914352 0.034953926 0.43693945 0.1291821 0.13102666 0.35890096
276 05592050 0.08078086 0.20142059 0.50481766 0.3424205 0.5173577 0.0009131603 0.097436294 0.20630787 0.038324423 0.50224215 0.120255165 0.0046795234 0.40612477
277 05593575 0.089910015 0.21430767 0.16517998 0.14500429 0.40655532 0.0013905311 0.14130749 0.33796296 0.03235642 0.7033352 0.065877125 0.005530346 0.34688032
278 05593900 0.08497455 0.20980535 0.27627555 0.20273384 0.6252405 0.0 0.11207942 0.25752315 0.032375444 0.6140695 0.081556104 0.053176403 0.35432166
279 05595730 0.08965735 0.20417167 0.2140641 0.15311499 0.36836815 0.0 0.12562668 0.375 0.039778143 0.6828756 0.0723295 0.13570619 0.31711504
280 06191500 0.11773035 0.38643742 0.42439216 0.7576673 0.27592838 0.09667447 0.13920106 0.104166664 0.09723546 0.035734307 0.02059265 0.0 0.782198
281 06224000 0.13857257 0.66730875 0.7139344 0.67903125 0.22144729 0.03329367 0.17762555 0.2896412 0.17729089 0.44016257 0.22336607 0.0 0.8709217
282 06278300 0.12963988 0.47667465 0.22821327 0.4774637 0.31848034 0.036002353 0.2205615 0.27922454 0.21720421 0.529148 0.2367241 0.0 0.77447057
283 06280300 0.121360384 0.4419476 0.38032532 0.685131 0.29250294 0.08132889 0.15690096 0.1652199 0.1101616 0.15877242 0.032132514 0.0 0.8288495
284 06289000 0.073688895 0.30403748 0.2982416 0.79172397 0.29310256 0.102761276 0.07861415 0.051504627 0.076924056 0.0028026907 0.007940956 0.0 0.7421293
285 06311000 0.06250118 0.30519545 0.2703305 0.5816805 0.31177652 0.02801191 0.097956695 0.2546296 0.1584578 0.41255605 0.17533632 0.0 0.7209502
286 06332515 0.0037849194 0.02192396 0.041386656 0.13947313 0.31099835 5.268803e-05 0.0024415255 0.20225695 0.07706076 0.84795403 0.23826806 0.047504254 0.45993125
287 06339100 0.00485834 0.029763412 0.13156234 0.17836109 0.47412685 0.0 0.0039237104 0.21035878 0.094632104 0.732343 0.19452862 0.06253545 0.43531772
288 06339500 0.0037116827 0.023123553 0.1664282 0.27621073 0.4659356 0.00021059923 0.0041218624 0.20688657 0.09656022 0.62584084 0.18503119 0.002836075 0.48712075
289 06344600 0.0048648226 0.030343672 0.115639955 0.17771375 0.4458855 0.0 0.0038209192 0.22858796 0.10160849 0.74677694 0.1894807 0.11287578 0.47910702
290 06350000 0.0041563893 0.027487328 0.13684562 0.27907765 0.36327705 0.00063181616 0.0031761448 0.16116898 0.11572682 0.62766254 0.22229715 0.0014180375 0.5080137
291 06352000 0.0049165823 0.031940658 0.14604385 0.26074386 0.3746699 0.00016794041 0.0042665782 0.22019675 0.17128748 0.71090245 0.28105447 0.021695971 0.4891242
292 06353000 0.003927265 0.024503894 0.2002179 0.29750273 0.48816583 0.0 0.0040431255 0.307581 0.1491505 0.6987108 0.22842467 0.12422008 0.504293
293 06354000 0.0046729706 0.029104436 0.2305931 0.33815074 0.42271522 4.6646863e-05 0.005078905 0.2633102 0.11989739 0.63845295 0.19556215 0.014889393 0.509731
294 06360500 0.0058008106 0.034549247 0.17901215 0.3193873 0.68976474 0.0 0.007899259 0.39641204 0.13704999 0.699972 0.21061105 0.15215541 0.5818546
295 06404000 0.016139237 0.07375418 0.48626316 0.5472993 0.6853476 0.00026580333 0.01762485 0.13107638 0.08023254 0.3870516 0.10201359 0.040130462 0.6582713
296 06406000 0.011493893 0.05662222 0.83388793 0.78815365 0.54096824 0.0036995849 0.010221314 0.07146991 0.09883605 0.30170965 0.15310638 0.0 0.58156836
297 06409000 0.018299244 0.074098155 0.517051 0.9771138 0.2851013 0.03046473 0.012358487 0.0011574074 0.014405254 0.00028026907 0.004764574 0.0 0.5263308
298 06431500 0.03841281 0.13798334 0.42458245 0.99312353 0.26981255 0.08031698 0.020704847 0.002025463 0.025209194 0.0 0.0 0.0 0.5123068
299 06447000 0.0045160768 0.02395846 0.459332 0.36683306 0.37946948 0.00011777577 0.006403158 0.19270833 0.039753724 0.42264578 0.07078795 0.026800908 0.62564397
300 06447500 0.0069733844 0.033815246 0.49824372 0.74972236 0.26242933 0.007933608 0.006046673 0.013599536 0.02821029 0.015975336 0.04937831 0.0 0.42186606
301 06450500 0.00970176 0.046179704 0.4105175 0.80509543 0.3045228 0.01398804 0.00710741 0.012152777 0.019728934 0.00154148 0.006551289 0.0 0.43102464
302 06452000 0.0063212626 0.031922553 0.4900615 0.4800003 0.50976884 0.0015647652 0.008670204 0.14467593 0.050018243 0.32959643 0.10187525 0.0012762337 0.57441324
303 06453600 0.011684627 0.047344584 0.56410545 0.55562806 0.58665884 0.0004801149 0.013209856 0.11950231 0.06112366 0.35678253 0.18105382 0.010351674 0.5741271
304 06464500 0.008255849 0.03711985 0.50636137 0.70840573 0.37002417 0.0065783374 0.008048373 0.046006944 0.05205535 0.062219735 0.078350775 0.0 0.47481397
305 06468170 0.007441086 0.04002159 0.17519186 0.38054833 0.450655 0.0 0.011332791 0.49131945 0.3821894 0.702074 0.4774103 0.10663641 0.59673727
306 06470800 0.005236532 0.023007445 0.2743333 0.4073477 0.76347727 0.0 0.007609627 0.5121528 0.28541753 0.65204597 0.330889 0.06792399 0.6273612
307 06477500 0.006403851 0.026058732 0.08011086 0.29645607 0.6057008 6.67083e-06 0.009456677 0.5130208 0.34206048 0.76261216 0.47143295 0.032331254 0.6428163
308 06479438 0.014207017 0.056197513 0.41690588 0.46713975 0.4816242 0.00027557224 0.018159512 0.26417825 0.14722385 0.5374159 0.26103058 0.0100680655 0.5689754
309 06601000 0.03634954 0.12103057 0.51783985 0.77090603 0.46742544 0.031374775 0.024766594 0.016493054 0.017106239 0.049047086 0.052112527 0.0 0.6156268
310 06614800 0.18670546 0.45439392 0.3576446 0.5659502 0.31875327 0.06509181 0.2862134 0.32175925 0.27304503 0.48906952 0.40556982 0.0 0.84630793
311 06622700 0.12137396 0.38184997 0.16314793 0.54200107 0.29407653 0.07462146 0.21814469 0.2482639 0.2574939 0.31712446 0.051837645 0.0 0.7404121
312 06623800 0.1473343 0.364348 0.24315697 0.591058 0.3311729 0.08064503 0.24282517 0.2601273 0.31331426 0.28068948 0.080876626 0.0 0.7693188
313 06632400 0.11327615 0.35798424 0.18189372 0.5213486 0.2904848 0.0470447 0.20852832 0.29571757 0.32475373 0.5414798 0.13438186 0.0 0.7635947
314 06746095 0.32109886 0.82929116 0.42846876 0.5628746 0.32629523 0.06915091 0.51839995 0.3243634 0.3460348 0.51037 0.52583575 0.0 0.8405838
315 06784000 0.008947807 0.03536638 0.3839246 0.8196313 0.20786163 0.011229362 0.0056844186 0.010127314 0.02700985 0.02228139 0.050504487 0.0 0.43245566
316 06803510 0.027749786 0.092489086 0.2876967 0.45715365 0.35934916 0.017812906 0.016291525 0.051793978 0.01790653 0.11210763 0.030251265 0.0 0.61047506
317 06803530 0.02753008 0.09007795 0.24742758 0.46480697 0.41242617 0.01726325 0.019810496 0.073206015 0.020707551 0.115891255 0.03940303 0.0 0.62621635
318 06814000 0.043035135 0.12612161 0.3228004 0.31053177 0.5792762 0.0016960728 0.043390878 0.20630787 0.039503638 0.54414237 0.10221459 0.0012762337 0.64625067
319 06847900 0.0007876559 0.0025722338 0.6028902 0.50689185 0.27224457 0.0 0.00070078834 0.04398148 0.033514265 0.3660314 0.123218484 0.13882586 0.5243274
320 06853800 0.01038033 0.036645606 0.49851057 0.45007512 0.46324912 6.846771e-05 0.00821887 0.12268519 0.04873267 0.46286434 0.15896352 0.03644356 0.5955925
321 06876700 0.01604581 0.054173402 0.25476626 0.3867789 0.6263993 0.0007831178 0.01805139 0.19270833 0.075741306 0.5257848 0.13241987 0.0 0.6554093
322 06878000 0.02879843 0.09048927 0.28329825 0.38510287 0.6023473 0.0074068946 0.027334815 0.13194443 0.033287816 0.3960202 0.095494226 0.0 0.66056097
323 06879650 0.04870872 0.13055104 0.34466678 0.3629418 0.44898787 0.0 0.052778315 1.0 0.9825899 0.6512052 0.39537454 0.54580265 0.6379508
324 06885500 0.045031823 0.12956752 0.22186089 0.29467264 0.57125545 0.003322354 0.050122358 0.20399305 0.036270373 0.57791483 0.08850947 0.0 0.60589576
325 06888500 0.0616892 0.16492005 0.44497716 0.4114416 0.42831644 0.011618156 0.055849675 0.1394676 0.032958858 0.45109305 0.13108687 0.0 0.6107613
326 06889200 0.058354627 0.15887623 0.3270195 0.30187833 0.42493156 0.0031393135 0.055150736 0.16927083 0.030240696 0.50224215 0.08170446 0.00567215 0.5455066
327 06889500 0.05838797 0.15709914 0.3200637 0.29705763 0.3915735 0.0056606866 0.055511236 0.1646412 0.029413598 0.50140136 0.08653627 0.0 0.5658271
328 06892000 0.06469782 0.16435649 0.30565992 0.26231542 0.32955462 0.0017542955 0.08726027 0.2282986 0.03674271 0.5550729 0.08737258 0.0 0.580996
329 06903400 0.0734702 0.18712844 0.22650267 0.20499603 0.5219947 0.00014670062 0.1255458 0.33738425 0.055010457 0.6667601 0.11278529 0.020277936 0.6562679
330 06910800 0.059137676 0.15622911 0.3227414 0.23935105 0.46019945 2.2692826e-05 0.06257529 0.27372685 0.042408828 0.5835202 0.11022048 0.050907545 0.58070976
331 06911900 0.05924344 0.15664975 0.29255664 0.22363305 0.50700366 0.0 0.05615145 0.2583912 0.03710738 0.598935 0.109482735 0.099262625 0.5486548
332 06917000 0.08910881 0.20841336 0.3606507 0.24074557 0.42712477 0.00010540082 0.1072435 0.26707175 0.04316899 0.57791483 0.12595579 0.017583665 0.5523755
333 06918460 0.102334015 0.22389738 0.663051 0.58389604 0.49595502 0.03256141 0.0981807 0.06481481 0.030251032 0.2840527 0.15090299 0.0 0.45735544
334 06919500 0.08126212 0.1726041 0.43491367 0.31217816 0.44757566 0.00021698892 0.103398524 0.28848377 0.04703724 0.5493274 0.13436784 0.01928531 0.46279332
335 06921070 0.09880355 0.21528594 0.53736705 0.39388543 0.44275102 0.009910975 0.10778108 0.15914352 0.02956302 0.45053253 0.11517372 0.0 0.4135661
336 06921200 0.08567093 0.18691464 0.5223615 0.3240146 0.5213715 0.00031176163 0.0814534 0.21238425 0.032236148 0.51555496 0.09526559 0.027651729 0.38609043
