 basin_id E0 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 E13 E14 E15 E16 E17 E18 E19 E20 E21 E22 E23 E24 E25 E26
82 02018000 0.37596354 0.2791172 0.21583006 0.40767637 0.60161364 0.24692112 0.62992334 0.30913463 0.43842196 0.3664725 0.4281698 0.3988338 0.4946826 0.21664977 0.24832791 0.3232855 0.12437621 0.63003004 0.62837905 0.5441689 0.13248162 0.61187065 0.3055539 0.5177662 0.56959176 0.16930866 0.1612109
83 02027000 0.30878177 0.27562785 0.39680073 0.36365944 0.281173 0.2056477 0.43600476 0.64394987 0.23882234 0.273442 0.2832084 0.51529735 0.54550886 0.06658519 0.1023783 0.23514047 0.06312871 0.5168799 0.2457011 0.47243255 0.13886178 0.6375728 0.27616128 0.27158552 0.7506348 0.17879878 0.053618535
84 02027500 0.15698378 0.14697511 0.224743 0.34952804 0.5195479 0.11009034 0.56679493 0.5355981 0.27072835 0.24260575 0.20955402 0.43840674 0.566066 0.088706054 0.048523173 0.17825322 0.030818634 0.708804 0.39371878 0.3146974 0.081213295 0.7772199 0.1969631 0.25854957 0.83472306 0.072168574 0.027714668
85 02028500 0.393782 0.26720127 0.49563918 0.34490323 0.20150213 0.25247595 0.47198975 0.57090545 0.23607512 0.19377023 0.28167894 0.52101773 0.4958894 0.0702045 0.09938918 0.21277153 0.07860905 0.48661974 0.1816119 0.42453548 0.10653005 0.6380218 0.3224239 0.28890082 0.738979 0.23978859 0.059851293
86 02038850 0.6403104 0.64120597 0.5317471 0.38338402 0.14654315 0.09426673 0.65816224 0.2020148 0.43725693 0.40828383 0.112459525 0.38602856 0.12217788 0.067748964 0.5400156 0.50430685 0.12193111 0.55485076 0.4650177 0.47267827 0.101623766 0.33407584 0.21602866 0.19209957 0.6890877 0.37003508 0.10190837
87 02046000 0.4640746 0.21811481 0.5796054 0.3714455 0.104978465 0.31540114 0.68323267 0.26429892 0.52399075 0.2256069 0.140339 0.2350361 0.2186267 0.26545277 0.41121763 0.65782607 0.10727672 0.35759372 0.6506614 0.4967404 0.20418328 0.463083 0.2683045 0.6879895 0.58956736 0.35623527 0.30122945
88 02051500 0.49047807 0.23448995 0.5426832 0.40721336 0.09845829 0.2903112 0.76639146 0.19760476 0.5685067 0.19889188 0.1045639 0.23526213 0.23147312 0.4369964 0.55533826 0.6705559 0.12480482 0.41128203 0.47043544 0.60055864 0.4286604 0.45893157 0.27329573 0.64035416 0.5644983 0.4596128 0.371692
89 02053200 0.244656 0.15463401 0.51812613 0.28106984 0.17858168 0.2785994 0.6177525 0.23446207 0.6271163 0.16465026 0.17049268 0.2127442 0.23686506 0.5920847 0.32660356 0.74606085 0.08337386 0.35138297 0.7505161 0.6471392 0.46813726 0.5790547 0.23999356 0.7725192 0.6206397 0.19463812 0.323523
90 02053800 0.6279483 0.45289764 0.302361 0.3516524 0.18356332 0.15116152 0.3823046 0.34576452 0.43437827 0.3205614 0.19930862 0.3004943 0.21629724 0.07747712 0.28514364 0.349265 0.14858633 0.45418686 0.6642666 0.58263594 0.116192915 0.5290502 0.21510512 0.2716413 0.6574754 0.30949232 0.09244758
91 02055100 0.21991895 0.3149527 0.22858645 0.3903207 0.78433144 0.09124914 0.65803903 0.19447003 0.67604333 0.24402355 0.071497545 0.24828985 0.13304563 0.08011543 0.12234903 0.23703061 0.05399119 0.76039785 0.8308099 0.2980344 0.046449084 0.70211124 0.2112541 0.1706923 0.83837277 0.2057446 0.07634525
92 02056900 0.6750069 0.3315349 0.38961777 0.36540818 0.10367751 0.12853934 0.4435425 0.3185083 0.43755096 0.2485388 0.098495446 0.2570405 0.14929336 0.045479283 0.18144457 0.33097428 0.09050247 0.54845 0.50089717 0.5086471 0.085853174 0.54626226 0.21245362 0.1600373 0.72127664 0.5070201 0.057320766
93 02059500 0.50940824 0.21315263 0.65560657 0.44762552 0.17455085 0.14045699 0.778953 0.17760485 0.5204394 0.10786829 0.061988544 0.296536 0.08234131 0.038142465 0.26161125 0.29792175 0.05110403 0.6631236 0.31049016 0.3208303 0.091420576 0.4064269 0.16569136 0.14591198 0.6725647 0.5742284 0.06941817
94 02064000 0.5416375 0.24672858 0.7514033 0.6095352 0.08216159 0.08465467 0.84893477 0.16561481 0.5172288 0.15497407 0.0479948 0.27002135 0.04713158 0.050052077 0.50106275 0.49462253 0.03827749 0.68032205 0.28963977 0.3185729 0.1296524 0.29773632 0.1454265 0.17779768 0.6909389 0.51199234 0.08834878
95 02065500 0.53750193 0.21308577 0.6540606 0.5592101 0.055347566 0.12667589 0.82814157 0.23773727 0.5055717 0.1699338 0.038288128 0.19584194 0.0609415 0.101123184 0.4624663 0.50783986 0.044083387 0.63419074 0.33533117 0.4546055 0.38230008 0.346354 0.1644632 0.33147475 0.65953743 0.53510433 0.10887661
96 02069700 0.82735574 0.15947686 0.48337188 0.5494004 0.010876812 0.14279985 0.2250504 0.47280368 0.39005253 0.37960708 0.016017044 0.122468896 0.054312233 0.05215396 0.10295786 0.41005448 0.048207108 0.35042766 0.44773763 0.48269624 0.122839 0.6493465 0.25437257 0.17241107 0.85913604 0.7330018 0.023951642
97 02070000 0.7985611 0.2018906 0.6475963 0.57421607 0.023181377 0.12805611 0.47602516 0.28533238 0.49144146 0.26399514 0.016375866 0.17309578 0.0342777 0.03288786 0.21659186 0.45312133 0.024003696 0.54804885 0.4476804 0.3474991 0.13539408 0.50589675 0.20592216 0.1176821 0.8291196 0.8127409 0.037578635
98 02074500 0.67472726 0.28883907 0.6536652 0.5513817 0.08813301 0.12161413 0.7433047 0.21201445 0.56543285 0.32588175 0.04191771 0.26165968 0.056531172 0.07793254 0.4855899 0.4765059 0.047044132 0.647184 0.43480483 0.31939027 0.13065097 0.35032225 0.21380231 0.21879871 0.73730636 0.6345462 0.10905161
99 02077200 0.6041813 0.4011236 0.6093343 0.3121724 0.10766026 0.1882756 0.85041434 0.15881859 0.2761431 0.68094146 0.09170458 0.43607122 0.11276831 0.137251 0.45161074 0.7487328 0.057927236 0.4521267 0.47598714 0.45591104 0.060038086 0.25080717 0.09898953 0.631772 0.5825061 0.14180769 0.7126144
100 02081500 0.5369995 0.32515344 0.5644083 0.34049472 0.20584168 0.22379652 0.86143255 0.1218243 0.56844765 0.26193044 0.2522035 0.3799626 0.27223143 0.18646508 0.5330717 0.84453386 0.070787296 0.43507463 0.6427089 0.56558245 0.121585056 0.28977913 0.109972246 0.7879868 0.3801083 0.13923833 0.57803524
101 02082950 0.3904817 0.16809088 0.5509552 0.3374181 0.113749675 0.17239273 0.82154214 0.14687073 0.75891614 0.14727005 0.11677149 0.22168699 0.17774379 0.45878828 0.5408331 0.80416834 0.045595467 0.36689898 0.7354653 0.6302879 0.35635176 0.5274519 0.20084508 0.8027459 0.55822796 0.19916749 0.38408822
102 02092500 0.24638966 0.21677862 0.53808874 0.2833985 0.13325694 0.32060218 0.5625705 0.28339443 0.5423062 0.159192 0.12579982 0.28045765 0.29715687 0.75745213 0.2050616 0.6221286 0.09948208 0.32255402 0.5871602 0.6322722 0.80048454 0.5701011 0.19681084 0.7212715 0.67381877 0.19045725 0.17592618
103 02102908 0.72043204 0.28433836 0.5075645 0.44627234 0.0041579613 0.082690865 0.14601332 0.4318624 0.17521618 0.5462819 0.012568712 0.26421624 0.04513175 0.051507942 0.1511065 0.74081826 0.03908334 0.24925663 0.21745907 0.73925406 0.46264353 0.48407772 0.5348634 0.2872937 0.84934133 0.8414346 0.022620901
104 02108000 0.24772054 0.16794088 0.503942 0.37940025 0.09251229 0.25590846 0.43304607 0.32769784 0.42027995 0.20909457 0.098938 0.26084512 0.23915254 0.65671486 0.16886 0.5566805 0.108109504 0.3603214 0.5163124 0.60931545 0.7885917 0.64089656 0.35750577 0.6353742 0.7883511 0.39746016 0.11162398
105 02111180 0.7237427 0.31392053 0.50017756 0.41296807 0.021531872 0.09253887 0.36986846 0.30577764 0.26593578 0.41126972 0.032920454 0.17974119 0.068070054 0.08374381 0.20912759 0.5508023 0.03810716 0.34103185 0.5069321 0.57301694 0.1273226 0.47921234 0.33566472 0.26019078 0.8236039 0.43018335 0.032662585
106 02111500 0.8221268 0.28539327 0.507968 0.37268373 0.005247745 0.074527256 0.13786556 0.46547204 0.21376772 0.53569853 0.0152652 0.13765137 0.052298833 0.06240069 0.1332476 0.54621226 0.061052945 0.24025257 0.39059505 0.65897864 0.15651514 0.49137473 0.37199056 0.20104347 0.86871994 0.6810874 0.020595374
107 02112120 0.8145768 0.30561543 0.49598157 0.38341042 0.009133432 0.10805292 0.19317159 0.37957612 0.27236325 0.4652805 0.02212846 0.14603741 0.07150681 0.08245322 0.17222811 0.5261243 0.06763823 0.28972933 0.4474203 0.6372518 0.14278889 0.49811906 0.31382424 0.2228613 0.8499248 0.6487119 0.037632823
108 02112360 0.82705826 0.24141096 0.51669824 0.41499162 0.003950659 0.10786797 0.12158738 0.46118793 0.21607871 0.50615454 0.013224763 0.15974128 0.061507497 0.07630656 0.08077458 0.5093378 0.06454008 0.21678747 0.27654478 0.60603905 0.14798461 0.57305485 0.35397574 0.18684728 0.8520785 0.773972 0.016316662
109 02118500 0.8308552 0.27681518 0.62054044 0.34534398 0.018853066 0.073017284 0.6284185 0.2838571 0.49390098 0.41714367 0.027744848 0.20801277 0.05172618 0.09165494 0.26658642 0.65669507 0.05154345 0.384849 0.62466574 0.57261366 0.07779893 0.45804095 0.28313118 0.2788353 0.78631544 0.47780848 0.05864372
110 02125000 0.34928325 0.62025577 0.441593 0.18406071 0.6850562 0.2142907 0.87881684 0.07258395 0.33709887 0.72023845 0.36880672 0.6550109 0.19303566 0.041660305 0.5058073 0.8600445 0.025616594 0.47002354 0.70761627 0.6810729 0.036643576 0.1987428 0.07893308 0.72267455 0.37918335 0.08903904 0.54545766
111 02128000 0.62647074 0.4657845 0.6070934 0.3363889 0.23892497 0.22469446 0.75592566 0.13955551 0.44272038 0.4356119 0.2690534 0.4445045 0.24916308 0.084183306 0.55072886 0.66549975 0.08639274 0.3771466 0.47426736 0.5684945 0.14959197 0.31089398 0.2731939 0.6481725 0.4772519 0.3157442 0.36685577
112 02137727 0.659713 0.15908776 0.6180012 0.46450844 0.008200505 0.11197617 0.40448773 0.54581386 0.23158109 0.32037085 0.017328143 0.15040305 0.04207856 0.085416704 0.14444244 0.7071686 0.071136914 0.28322566 0.35524118 0.5949543 0.26264507 0.51058745 0.3765603 0.18621275 0.8401567 0.73494023 0.041008994
113 02143000 0.7876822 0.32683074 0.6143278 0.36607736 0.013235563 0.097386144 0.55236983 0.24505486 0.41653615 0.43325868 0.02289689 0.18494344 0.061138906 0.05915131 0.2787992 0.67760783 0.04432149 0.34836146 0.68126464 0.6684153 0.106249824 0.44189757 0.24121931 0.2944918 0.79887205 0.5235397 0.03854255
114 02143040 0.7918803 0.29131198 0.7339215 0.43869206 0.018514737 0.10479062 0.6773038 0.25534818 0.41948175 0.32608914 0.029730953 0.24221894 0.048493847 0.049939267 0.30964306 0.73500776 0.021898307 0.3444053 0.5523153 0.5731709 0.09940691 0.3901974 0.2571325 0.25352427 0.7743323 0.43392462 0.048149128
115 02149000 0.80063564 0.24325235 0.560993 0.4005246 0.0047918684 0.09801597 0.24793814 0.5047112 0.27700403 0.39005107 0.012541897 0.15382129 0.04508716 0.06323981 0.17773034 0.65801454 0.058351696 0.24068995 0.3883512 0.697646 0.21417172 0.47591233 0.3457241 0.22464338 0.8428117 0.707982 0.029293263
116 02152100 0.79025054 0.3051895 0.62354857 0.40830216 0.016098734 0.09069987 0.54641813 0.23238239 0.49902582 0.41029495 0.017087985 0.14424759 0.045586806 0.051011987 0.35793507 0.6562828 0.040594656 0.3293524 0.7792405 0.5809987 0.10711309 0.4158403 0.23962267 0.2925852 0.8342861 0.5734247 0.052483544
117 02177000 0.3312355 0.04295671 0.32933828 0.16248877 0.001774306 0.06820497 0.078833915 0.7782226 0.07434203 0.38969424 0.0068328474 0.07276615 0.03269081 0.03505995 0.025858788 0.73615927 0.022550166 0.074703336 0.24660255 0.73654485 0.31350616 0.76165724 0.8451518 0.31506646 0.93769413 0.48135963 0.0044853818
118 02178400 0.35977343 0.06700814 0.26385853 0.1318546 0.002914662 0.049902834 0.09260613 0.7498999 0.10832371 0.4911125 0.011772605 0.08858743 0.043254446 0.02637926 0.03086029 0.7382468 0.016873889 0.091504715 0.26784652 0.7018495 0.18609527 0.7537139 0.8463008 0.31740645 0.93044525 0.29235986 0.0049640113
119 02202600 0.30822006 0.20414773 0.58693266 0.27616394 0.087034024 0.53316075 0.3503819 0.51867163 0.31178164 0.21229894 0.12448629 0.20477934 0.33501184 0.5055985 0.17581815 0.50562596 0.3385255 0.24721237 0.45590976 0.740972 0.514679 0.7002322 0.21825595 0.6296681 0.57654613 0.3026562 0.25617155
120 02212600 0.6279212 0.46949384 0.3264331 0.13434036 0.07115375 0.18655565 0.7820213 0.099348806 0.6227678 0.16249737 0.11010652 0.25467345 0.09657244 0.10227049 0.56181884 0.83476937 0.040569108 0.2941904 0.74246573 0.7793438 0.18732789 0.45499817 0.0838139 0.32511264 0.4229432 0.26851103 0.17310421
121 02221525 0.5986111 0.30138597 0.30091605 0.19145942 0.029502029 0.19177876 0.5715271 0.18609135 0.5930171 0.19322 0.0566919 0.16489738 0.13283706 0.14366207 0.5099767 0.7124479 0.08925176 0.24041824 0.6027402 0.7588727 0.41138187 0.56363016 0.17487016 0.42282858 0.5594399 0.4384229 0.14269224
122 02231000 0.29043508 0.12520541 0.7184564 0.2505504 0.031894628 0.5449383 0.25610915 0.5085243 0.14847118 0.21170096 0.02812514 0.16708979 0.32170296 0.40410337 0.05368209 0.45491874 0.49041802 0.17336687 0.41585922 0.665469 0.7771224 0.7664585 0.30835178 0.69909257 0.70614177 0.30572194 0.025472248
123 02231342 0.30178452 0.18324566 0.65512365 0.45096833 0.032856535 0.51331913 0.2109089 0.36665636 0.17949004 0.19796443 0.02181851 0.13316317 0.16311789 0.442127 0.09729885 0.41676807 0.14270289 0.1569244 0.24539177 0.61233073 0.7475104 0.7186214 0.25352895 0.43843406 0.7612624 0.579767 0.073193364
124 02245500 0.3647274 0.2079023 0.5916348 0.24871539 0.024120867 0.39721435 0.63380635 0.1541807 0.24926703 0.2119247 0.030642316 0.1576981 0.10886712 0.12723224 0.28963655 0.6285539 0.10569503 0.19276048 0.53801155 0.5914475 0.65493715 0.60205203 0.261195 0.51666194 0.5138226 0.61949354 0.067893885
125 02246000 0.3237053 0.16069938 0.6909989 0.27857804 0.029411627 0.353254 0.7513906 0.14120847 0.27081734 0.14691561 0.034756646 0.14848568 0.06974628 0.09036817 0.28277826 0.5912186 0.06084621 0.24983756 0.55936456 0.54144484 0.76341134 0.58145726 0.18615477 0.4835203 0.44778726 0.64784443 0.07500168
126 02296500 0.16007408 0.1315808 0.6495638 0.34241894 0.033021886 0.680553 0.31116974 0.31604338 0.23380397 0.16835971 0.024952767 0.17092514 0.36478725 0.6177785 0.038124956 0.36404824 0.217079 0.10998116 0.24298461 0.7006053 0.8257914 0.78656805 0.26721215 0.68318033 0.6932614 0.20246471 0.028354231
127 02297155 0.3797221 0.16745928 0.42822242 0.42161268 0.0459932 0.49503374 0.30594593 0.27406412 0.22752914 0.22519733 0.0619059 0.11864261 0.15373638 0.25283757 0.14525743 0.31674257 0.2633004 0.11226301 0.45725256 0.544635 0.2065272 0.87541413 0.25142592 0.35199374 0.63490444 0.46097717 0.1147923
128 02297310 0.16691026 0.10913855 0.6131979 0.42501345 0.033988908 0.50376654 0.43749136 0.23282374 0.23665288 0.16418867 0.034263495 0.15441538 0.24106392 0.60775083 0.03533348 0.26552477 0.14876452 0.10931662 0.26253584 0.63732773 0.8306648 0.8183922 0.26145858 0.6478693 0.6589074 0.19366013 0.029684214
129 02298123 0.23408295 0.08241991 0.718262 0.5461108 0.019928401 0.5843696 0.1455402 0.48150608 0.13214216 0.11822126 0.014491534 0.11867893 0.2591775 0.6548112 0.016107295 0.21469057 0.1987207 0.06547345 0.1361789 0.63269484 0.8687735 0.80763894 0.31104884 0.59393466 0.7904341 0.40787014 0.011043752
130 02298608 0.24305291 0.08783752 0.6870113 0.6361187 0.020716127 0.4673389 0.48980054 0.1539151 0.13783397 0.10043766 0.038532615 0.17985821 0.10675355 0.28183985 0.014133073 0.15914604 0.06722572 0.09193975 0.2027235 0.34319937 0.74233246 0.86976486 0.20760572 0.6733279 0.54376924 0.33226174 0.011822883
131 02299950 0.37233627 0.089417145 0.700622 0.65482324 0.017431987 0.55085766 0.6283528 0.099172264 0.15935402 0.058829047 0.026972659 0.14578922 0.043746162 0.073533244 0.06044354 0.20113905 0.048329458 0.07204667 0.21138123 0.22860816 0.14343278 0.8160694 0.17110996 0.65842944 0.45710623 0.6035816 0.03112184
132 02300700 0.37924576 0.06109683 0.8879648 0.8250155 0.009201268 0.22905858 0.845151 0.07767313 0.19376773 0.040452287 0.02639497 0.60512024 0.018706374 0.023803214 0.07592832 0.43072814 0.0128075695 0.10468648 0.25366494 0.13336498 0.16896549 0.50217634 0.14374569 0.87417066 0.28540242 0.32642314 0.03529792
133 02312200 0.24302627 0.13955995 0.622332 0.1739653 0.037618276 0.714437 0.18756787 0.53338224 0.2170597 0.1655964 0.027164709 0.22680275 0.5131795 0.5362272 0.07724718 0.68371207 0.7572467 0.12347612 0.56669325 0.7987257 0.6887355 0.7182028 0.24268003 0.81213844 0.6555447 0.13970703 0.03874993
134 02314500 0.23040295 0.080729365 0.80004 0.19212756 0.023420403 0.5962863 0.087242216 0.6867685 0.14848088 0.16745986 0.024891239 0.19311482 0.5308374 0.70041937 0.0135247735 0.24146235 0.87391627 0.105927534 0.33538175 0.60362804 0.7643046 0.89756036 0.3819869 0.80910295 0.79948604 0.15544054 0.014967122
135 02315500 0.25764194 0.09180891 0.79332733 0.19123565 0.026684012 0.57469356 0.10049125 0.683372 0.15065436 0.16617298 0.027467763 0.1966989 0.51246816 0.67711323 0.0180929 0.2982787 0.8667515 0.11032958 0.37307635 0.616262 0.7557525 0.87157637 0.3761746 0.8140242 0.7816832 0.15874842 0.017408334
136 02324400 0.4648767 0.16477726 0.61506677 0.17269282 0.02969703 0.48388314 0.2013903 0.6209585 0.17933677 0.26409292 0.03672973 0.15309863 0.47644645 0.3865226 0.041697923 0.5883792 0.83952343 0.100522496 0.5652058 0.70724684 0.5222404 0.7695637 0.381766 0.6951763 0.6931099 0.20014754 0.029748319
137 02327100 0.22295351 0.12522914 0.5275868 0.44939286 0.023877148 0.8029571 0.582381 0.18707737 0.05307855 0.05271183 0.043259636 0.19972667 0.10183554 0.19369571 0.024545887 0.49597842 0.020534549 0.096647955 0.22721724 0.5391247 0.8454034 0.7189962 0.11042157 0.6768705 0.48545268 0.17129566 0.013522298
138 02342933 0.89112955 0.79471004 0.48856702 0.07473099 0.03906176 0.06087829 0.8179446 0.062024675 0.75293416 0.11116989 0.051459823 0.44165906 0.052244715 0.02510073 0.18185923 0.89741784 0.024171637 0.16106455 0.7599299 0.66206044 0.055701688 0.43678665 0.17320755 0.23894218 0.5875508 0.043206323 0.04477052
139 02349900 0.46595463 0.3478161 0.36543906 0.15567075 0.072599106 0.24391393 0.6244622 0.1701887 0.6362737 0.13949355 0.11727606 0.1849081 0.12632431 0.19915049 0.4296283 0.7409069 0.10538308 0.18545091 0.7231817 0.73739463 0.32434383 0.4716184 0.15838122 0.48643023 0.54995376 0.2879463 0.15765634
140 02361000 0.6422011 0.12459855 0.29051033 0.14777602 0.008621186 0.09177826 0.5020664 0.13512485 0.60765016 0.10544581 0.018922228 0.10451748 0.06347163 0.14878906 0.10494797 0.78111297 0.025456646 0.14846087 0.8005146 0.7871689 0.8239512 0.59408677 0.21053636 0.5442616 0.80195487 0.22053611 0.014955231
141 02369800 0.7330699 0.11484362 0.15210384 0.15973356 0.01100599 0.050400022 0.3986757 0.08410913 0.40034476 0.13236691 0.017587326 0.12675121 0.029087942 0.042333376 0.061470624 0.6740572 0.01184818 0.10680001 0.61476165 0.7301599 0.66200715 0.42101663 0.5325785 0.14522626 0.89993703 0.24471897 0.010513603
142 02371500 0.44624242 0.10788901 0.3341741 0.20408802 0.016374031 0.3398935 0.21868195 0.36214098 0.30774587 0.110327005 0.04942462 0.12008862 0.19908999 0.62860256 0.053342763 0.60306406 0.12001028 0.14495975 0.5427832 0.8209983 0.8086467 0.70402604 0.17682728 0.66735816 0.71646446 0.21005751 0.026625238
143 02372250 0.5252399 0.12639122 0.24668418 0.20683384 0.015627958 0.30055815 0.2573884 0.26286724 0.30965838 0.1126193 0.048523888 0.11848908 0.17732754 0.4985442 0.063372865 0.5658127 0.085166484 0.15444982 0.48977685 0.7896287 0.7881209 0.7061053 0.2101712 0.5053706 0.75902545 0.2747308 0.02820603
144 02374500 0.76247984 0.1195621 0.1931787 0.16605636 0.0034659505 0.14355317 0.121890806 0.44304168 0.19234136 0.32856455 0.022471827 0.117454425 0.107963495 0.059600696 0.077250935 0.67592007 0.046011794 0.12426221 0.2720368 0.8616223 0.6379393 0.64772254 0.40421078 0.2440257 0.8030523 0.45365182 0.012201016
145 02381600 0.8687264 0.50743014 0.2737108 0.20315693 0.013953841 0.0855383 0.14426929 0.24823108 0.3409233 0.6464317 0.017269187 0.14046538 0.060638376 0.06311953 0.11963505 0.46775782 0.1039837 0.24975075 0.6419656 0.5256678 0.0913017 0.44419292 0.56394786 0.21069777 0.9022546 0.21384203 0.020275107
146 02395120 0.67090786 0.5644275 0.19096793 0.17071642 0.06366701 0.10979754 0.6384858 0.115220435 0.50183153 0.49425486 0.034702763 0.3596582 0.09467995 0.09237759 0.29854387 0.66857064 0.04324241 0.46855095 0.7762299 0.5949945 0.08283003 0.48885584 0.23199277 0.25819004 0.80119765 0.21222748 0.08132653
147 02422500 0.7293163 0.27530903 0.19514567 0.19529313 0.016030539 0.17878143 0.437995 0.20704293 0.46626717 0.27249095 0.014218755 0.17414872 0.09688153 0.096831076 0.36369056 0.69706184 0.041803855 0.2176625 0.481361 0.7260027 0.3596519 0.51062804 0.29648602 0.33421156 0.7917906 0.48398063 0.046480764
148 02430085 0.8298782 0.7352902 0.18878925 0.15126348 0.010869868 0.14577828 0.2432999 0.19024277 0.15826881 0.370321 0.029295668 0.52433723 0.06479256 0.043014605 0.17314102 0.61887246 0.009912468 0.4845532 0.20696366 0.8211026 0.052237052 0.54562837 0.107898735 0.18824844 0.7488626 0.3102924 0.06637848
149 02430615 0.8564525 0.65198934 0.15071262 0.16389814 0.009917172 0.11298317 0.16602528 0.22097088 0.1514043 0.5259752 0.021113535 0.474058 0.04137409 0.044800926 0.20628558 0.64960974 0.017032348 0.5116816 0.22566342 0.80077994 0.07052813 0.43046546 0.16533913 0.16411208 0.80647635 0.48310298 0.04233221
150 02450250 0.83556896 0.2963744 0.27386823 0.17154832 0.053719606 0.22863473 0.7175079 0.0836036 0.30163684 0.15894489 0.062053394 0.37992057 0.09172977 0.4614921 0.101896964 0.79604113 0.010984938 0.5723505 0.7642964 0.49909726 0.01201401 0.58630514 0.101451784 0.74022335 0.47439215 0.028750233 0.18478149
151 02464000 0.7415221 0.39342692 0.15333833 0.17720464 0.06491827 0.3547848 0.734996 0.13911751 0.45540172 0.124534704 0.20887527 0.43794516 0.25935367 0.16340671 0.15543823 0.72700536 0.024089567 0.43838027 0.5741502 0.5526656 0.042913247 0.5148544 0.087782286 0.7160109 0.38147658 0.09285387 0.25992304
152 02465493 0.60716003 0.1899837 0.21436118 0.20006834 0.011525139 0.08395665 0.41819352 0.19265853 0.50757563 0.2569739 0.011536292 0.094615005 0.048173558 0.051286384 0.52992827 0.6876734 0.046681948 0.2756313 0.7424794 0.6845732 0.40929288 0.5224959 0.264651 0.2974007 0.8344538 0.75362855 0.06116061
153 02469800 0.77808434 0.27344972 0.21837112 0.15544526 0.021439018 0.38030148 0.6910299 0.21420327 0.3592068 0.106552064 0.06447382 0.23168024 0.15363154 0.122933924 0.29614162 0.7417269 0.027556377 0.17951885 0.3509934 0.81371456 0.24505989 0.51388717 0.1454168 0.59781533 0.46634477 0.23127204 0.127791
154 02472000 0.5838327 0.34083197 0.19420199 0.18385927 0.062328927 0.4790756 0.69896007 0.20038415 0.33544105 0.21873485 0.14226374 0.20399089 0.20653306 0.35924664 0.3864546 0.68792987 0.07783103 0.3401188 0.5533971 0.7550994 0.4925953 0.3869391 0.14728189 0.498447 0.4541727 0.22927096 0.18983151
155 02472500 0.79311955 0.22731665 0.22410326 0.14196791 0.009332452 0.1866155 0.68937176 0.31599116 0.30536363 0.24430771 0.034828972 0.12866884 0.088083856 0.11522482 0.35466203 0.69366187 0.046991657 0.2102999 0.39691597 0.8035427 0.70433694 0.37981337 0.17276026 0.32702586 0.5408687 0.26563978 0.050804425
156 02479155 0.83211535 0.75458604 0.26814622 0.07655598 0.019631652 0.11852865 0.9197671 0.068773225 0.2876099 0.08169102 0.019221345 0.16163617 0.06374679 0.01891086 0.23444073 0.84989053 0.007951735 0.13777599 0.20368807 0.80936587 0.049018115 0.36361256 0.050865766 0.6098052 0.5556627 0.051030487 0.04982126
157 02479300 0.58726376 0.08305439 0.2220561 0.22677429 0.013837069 0.43487102 0.50872904 0.29527238 0.19133507 0.111236915 0.049152225 0.0926954 0.13384232 0.221302 0.06332519 0.55010563 0.021719025 0.1498284 0.14427456 0.75142646 0.6206696 0.524889 0.30208218 0.4748906 0.64861745 0.3119967 0.014944025
158 02479560 0.55779964 0.07069511 0.18950574 0.1889405 0.006850042 0.57084286 0.27839848 0.39259264 0.12080113 0.10092426 0.027671276 0.08965882 0.14938715 0.44064653 0.032774787 0.5429345 0.01865008 0.0876691 0.18440863 0.84911805 0.8133628 0.6308464 0.22962339 0.5549658 0.72049165 0.18217632 0.009292248
159 02481000 0.7557247 0.3086656 0.37579578 0.15354945 0.026865235 0.59053665 0.88775414 0.10125509 0.18537474 0.025560167 0.026496628 0.22450356 0.086938746 0.029991506 0.18065202 0.7899753 0.0077272085 0.12665169 0.13236508 0.66300005 0.028067052 0.28319004 0.045266587 0.8232173 0.39189434 0.104519844 0.14776096
160 02481510 0.70282686 0.24034776 0.20777549 0.13315749 0.016258642 0.5519258 0.6916814 0.26329708 0.19559163 0.0990991 0.051985938 0.17611867 0.17993191 0.06947788 0.14756757 0.775393 0.015410337 0.11486279 0.14544782 0.8277944 0.2618294 0.39164382 0.1641316 0.6443887 0.41075516 0.20851603 0.05171961
161 03010655 0.4029214 0.18747701 0.18350005 0.2621164 0.50045127 0.4863507 0.37968042 0.3717122 0.56673497 0.26063073 0.6906687 0.40238142 0.4936744 0.17548238 0.105051935 0.34343153 0.083879024 0.5066397 0.68838507 0.5641101 0.107661396 0.5623786 0.20489047 0.45013157 0.5435458 0.16386771 0.23276158
162 03011800 0.3887668 0.13569675 0.120013 0.2339219 0.59213054 0.37504858 0.42894536 0.336422 0.61643124 0.23452283 0.7181609 0.46102586 0.43060538 0.08180356 0.06477497 0.46893525 0.030298632 0.50060946 0.6087811 0.5481689 0.12100837 0.46068066 0.18759649 0.41595435 0.5552074 0.12548946 0.09722098
163 03015500 0.427148 0.20004196 0.16537319 0.20456092 0.45952135 0.53629565 0.53297913 0.25187892 0.48295146 0.15782951 0.7308512 0.47830474 0.45570892 0.13168478 0.14405431 0.64074713 0.035649147 0.4379254 0.6682246 0.5299998 0.1247822 0.4058091 0.12079326 0.6625104 0.2731087 0.09688989 0.198911
164 03021350 0.60326266 0.36801657 0.1942699 0.22898427 0.40774095 0.5034019 0.5991987 0.14885113 0.35647613 0.18466903 0.6397404 0.65025234 0.36087745 0.06305363 0.18807174 0.70929694 0.022116909 0.47415638 0.6151355 0.51774114 0.0731097 0.38252 0.100899234 0.5799276 0.2556341 0.08995249 0.24267435
